index,subject,verb,object,start,end,subj_dep,subj_tag,obj_dep,obj_tag,Document,clean_verbs,clean_objs
417511,gunman,shot,women,1383,1394,nsubj,NN,dobj,NNS,12007,shoot,woman
417612,professor,urged,americans,107,121,nsubj,NN,dobj,NNPS,12008,urge,american
417627,us,treated,americans,417,437,nsubj,NNP,dobj,NNPS,12009,treat,american
417726,i,adore,boyfriend,2077,2082,nsubj,PRP,dobj,NN,12010,adore,boyfriend
417731,i,asked,boyfriend,2188,2192,nsubj,PRP,dobj,NN,12010,ask,boyfriend
417738,it,works,person,2325,2350,nsubj,PRP,dobj,NN,12010,work,person
417783,i,have joined,wife,1552,1567,nsubj,PRP,dobj,NN,12011,join,wife
417802,i,asked,wife,2023,2034,nsubj,PRP,dobj,NN,12011,ask,wife
418034,i,asked,children,285,289,nsubj,PRP,dobj,NNS,12016,ask,child
418042,i,helped,survivors,425,428,nsubj,PRP,dobj,NNS,12016,help,survivor
418107,we,would treat,gunman,161,180,nsubj,PRP,dobj,NN,12018,treat,gunman
418169,which,leaves,children,2055,2078,nsubj,WDT,dobj,NNS,12019,leave,child
418202,guns,have killed,americans,66,93,nsubj,NNS,dobj,NNPS,12021,kill,american
418205,guns,have killed,americans,208,218,nsubj,NNS,dobj,NNPS,12021,kill,american
418353,i,love,students,277,280,nsubj,PRP,dobj,NNS,12023,love,student
418364,i,could hide,students,544,554,nsubj,PRP,dobj,NNS,12023,hide,student
418422,i,wasn't helping,customers,894,909,nsubj,PRP,dobj,NNS,12024,help,customer
418454,me,call,parents,1690,1699,nsubj,PRP,dobj,NNS,12024,call,parent
418459,me,call,parents,1796,1828,nsubj,PRP,dobj,NNS,12024,call,parent
418468,she,called,friends,2058,2061,nsubj,PRP,dobj,NNS,12024,call,friend
418689,god,chose,jews,3908,3911,nsubj,NNP,dobj,NNPS,12026,choose,jew
418849,shit,hits,fan,1507,1533,nsubj,NN,dobj,NN,12027,hit,fan
418920,i,asked,boyfriend,3552,3557,nsubj,PRP,dobj,NN,12027,ask,boyfriend
419088,i,chose,doctor,686,703,nsubj,PRP,dobj,NN,12029,choose,doctor
419357,i,watch,women,3446,3454,nsubj,PRP,dobj,NNS,12031,watch,woman
419375,i,consider,friend,4195,4206,nsubj,PRP,dobj,NN,12031,consider,friend
419427,he,would inform,women,1873,1876,nsubj,PRP,dobj,NNS,12032,inform,woman
419530,i,had left,boyfriend,6716,6720,nsubj,PRP,dobj,NN,12032,leave,boyfriend
419759,me,miss,men,2514,2521,nsubj,PRP,dobj,NNPS,12034,miss,man
419762,we,fear,women,2555,2565,nsubj,PRP,dobj,NNS,12034,fear,woman
419816,i,love,person,1110,1113,nsubj,PRP,dobj,NN,12036,love,person
419820,i,can fix,person,1261,1280,nsubj,PRP,dobj,NN,12036,fix,person
419845,who,loves,person,1785,1793,nsubj,WP,dobj,NN,12036,love,person
419920,i,loved,wife,3788,3791,nsubj,PRP,dobj,NN,12036,love,wife
420012,it,would pay,doctors,2044,2062,nsubj,PRP,dobj,NNS,12037,pay,doctor
420045,medicare,didn't pay,doctors,2761,2765,nsubj,NNP,dobj,NNS,12037,pay,doctor
420123,defeat,convinced,fighters,2370,2378,nsubj,NN,dobj,NNS,12038,convince,fighter
420213,war,attracted,fighters,4828,4845,nsubj,NN,dobj,NNS,12038,attract,fighter
420218,group,fighting,enemies,4981,4988,nsubj,NN,dobj,NNS,12038,fight,enemy
420225,isis,has kicked,ass,5191,5241,nsubj,NNP,dobj,NN,12038,kick,ass
420571,manhattan,follows,scientists,52,77,nsubj,NNP,dobj,NNS,12044,follow,scientist
421181,going,frustrated,fans,3084,3109,nsubj,VBG,dobj,NNS,12051,frustrate,fan
421228,i,used,grandmother,835,841,nsubj,PRP,dobj,NN,12053,use,grandmother
421267,i,joined,husband,1804,1814,nsubj,PRP,dobj,NN,12053,join,husband
421277,i,convinced,husband,2003,2020,nsubj,PRP,dobj,NN,12053,convince,husband
421306,i,helped,survivors,2702,2705,nsubj,PRP,dobj,NNS,12053,help,survivor
421439,parable,kills,maid,828,883,nsubj,NN,dobj,NN,12055,kill,maid
421515,past,biting,heels,3970,3999,nsubj,NN,dobj,NNS,12055,bite,heel
421553,i,kissed,girl,722,756,nsubj,PRP,dobj,NN,12056,kiss,girl
421674,you,may have killed,person,1910,1933,nsubj,PRP,dobj,NN,12057,kill,person
421914,we,treated,soldiers,6606,6610,nsubj,PRP,dobj,NNS,12058,treat,soldier
422036,comic,finds,men,486,492,nsubj,JJ,dobj,NNPS,12059,find,man
422265,gallup poll,asked,americans,120,127,nsubj,NN,dobj,NNPS,12063,ask,american
422333,episode,follows,men,1466,1481,nsubj,NN,dobj,NNS,12064,follow,man
422341,show,buries,failures,1942,1953,nsubj,NN,dobj,NNS,12064,bury,failure
422448,i,visit,friend,949,957,nsubj,PRP,dobj,NN,12065,visit,friend
422465,us,authorized,president,72,79,nsubj,NNP,dobj,NN,12066,authorize,president
422565,mother,found,psychiatrist,588,597,nsubj,NN,dobj,NN,12069,find,psychiatrist
422580,addicts,would treat,parents,1047,1068,nsubj,NNS,dobj,NNS,12069,treat,parent
422739,you,ask,girl,1279,1285,nsubj,PRP,dobj,NN,12071,ask,girl
422740,we,'ve taught,students,1300,1303,nsubj,PRP,dobj,NNS,12071,teach,student
422741,culture,has taught,students,1354,1359,nsubj,NN,dobj,NNS,12071,teach,student
422759,we,'re training,students,1765,1769,nsubj,PRP,dobj,NNS,12071,train,student
422809,i,was forcing,kids,2967,3010,nsubj,PRP,dobj,NNS,12071,force,kid
422844,they,couldn't respect,woman,117,127,nsubj,PRP,dobj,NN,12072,respect,woman
422867,department,encourages,employers,971,989,nsubj,NNP,dobj,NNS,12072,encourage,employer
422936,cdc,advises,women,2545,2550,nsubj,NNP,dobj,NNS,12072,advise,woman
422967,eradication program,has employed,men,438,466,nsubj,NN,dobj,NNS,12073,employ,man
422980,we,need,leaders,804,806,nsubj,PRP,dobj,NNS,12073,need,leader
423021,he,killed,roommate,486,504,nsubj,PRP,dobj,NN,12075,kill,roommate
423054,he,bound,women,1254,1258,nsubj,PRP,dobj,NNS,12075,bind,woman
423200,they,invited,person,1025,1028,nsubj,PRP,dobj,NN,12076,invite,person
423376,which,led,fans,598,611,nsubj,WDT,dobj,NNS,12079,lead,fan
423482,she,joined,governors,828,846,nsubj,PRP,dobj,NNS,12081,join,governor
423528,el chapo,avoid,authorities,308,327,nsubj,NNP,dobj,NNS,12082,avoid,authority
423625,he,chose,heroes,244,278,nsubj,PRP,dobj,NNPS,12085,choose,hero
423646,broadcaster,visited,friend,901,922,nsubj,NN,dobj,NN,12085,visit,friend
423797,publications,attract,authors,697,725,nsubj,NNS,dobj,NNS,12089,attract,author
423981,officials,urged,citizens,498,504,nsubj,NNS,dobj,NNS,12097,urge,citizen
423983,police,detained,person,534,546,nsubj,NNS,dobj,NN,12097,detain,person
424024,luci,befriends,girl,264,268,nsubj,NNP,dobj,NN,12098,befriend,girl
424217,machines,left,citizens,741,744,nsubj,NNS,dobj,NNS,12105,leave,citizen
424362,he,needed,star,1044,1064,nsubj,PRP,dobj,NN,12109,need,star
424363,he,considered,musicians,1070,1073,nsubj,PRP,dobj,NNS,12109,consider,musician
424434,president,invites,guests,0,7,nsubj,NN,dobj,NNS,12112,invite,guest
424444,who,aids,fellow,324,339,nsubj,WP,dobj,NN,12112,aid,fellow
424445,who,aids,prisoners,324,341,nsubj,WP,dobj,NNS,12112,aid,prisoner
424535,stone,subdued,gunman,2801,2815,nsubj,NN,dobj,NN,12112,subdue,gunman
424607,system,rewards,police officers,1057,1065,nsubj,NN,dobj,NNS,12114,reward,police officer
424629,someone,hires,attorney,1724,1747,nsubj,NN,dobj,NN,12114,hire,attorney
424652,this,encourages,prosecutors,2517,2522,nsubj,DT,dobj,NNS,12114,encourage,prosecutor
424804,student,rapes,student,264,271,nsubj,NN,dobj,NN,12118,rape,student
424889,this,harms,kids,394,399,nsubj,DT,dobj,NNS,12120,harm,kid
425041,ships,experienced,failures,61,72,nsubj,NNS,dobj,NNS,12124,experience,failure
425051,us boats,experienced,failure,298,308,nsubj,NNS,dobj,NN,12124,experience,failure
425075,he,respected,peers,446,451,nsubj,PRP,dobj,NNS,12125,respect,peer
425232,we,might surprise,cynics,215,220,nsubj,PRP,dobj,NNS,12130,surprise,cynic
425388,they,undermine,allies,3509,3526,nsubj,PRP,dobj,NNS,12130,undermine,ally
425441,we,kill,terrorists,4453,4475,nsubj,PRP,dobj,NNS,12130,kill,terrorist
425446,it,protects,children,4521,4549,nsubj,PRP,dobj,NNS,12130,protect,child
425464,politicians,insult,muslims,4800,4804,nsubj,NNS,dobj,NNPS,12130,insult,muslim
425563,politicians,insult,muslims,375,378,nsubj,NNS,dobj,NNPS,12132,insult,muslim
425573,politicians,insult,muslims,89,97,nsubj,NNS,dobj,NNPS,12134,insult,muslim
425580,followers,assault,man,238,250,nsubj,NNS,dobj,NN,12134,assault,man
425598,obama,admitted,failure,249,252,nsubj,NNP,dobj,NN,12135,admit,failure
425606,we,worship,god,451,455,nsubj,PRP,dobj,NNP,12135,worship,god
425676,who,reminded,brothers,573,595,nsubj,WP,dobj,NNS,12137,remind,brother
425745,they,undermine,allies,118,135,nsubj,PRP,dobj,NNS,12139,undermine,ally
425799,politicians,insult,muslims,634,638,nsubj,NNS,dobj,NNPS,12140,insult,muslim
425858,you,find,muslims,297,321,nsubj,PRP,dobj,NNPS,12141,find,muslim
425971,large,rejected,president,1771,1779,nsubj,JJ,dobj,NN,12143,reject,president
426010,which,would ban,employers,2723,2736,nsubj,WDT,dobj,NNS,12143,ban,employer
426013,many,support,children,2814,2847,nsubj,DT,dobj,NNS,12143,support,child
426102,president obama,reminded,americans,0,13,nsubj,NNP,dobj,NNPS,12145,remind,american
426103,president,urged,americans,60,72,nsubj,NN,dobj,NNPS,12145,urge,american
426106,politicians,insult,muslims,92,95,nsubj,NNS,dobj,NNPS,12145,insult,muslim
426584,some,examines,women,733,748,nsubj,DT,dobj,NNS,12156,examine,woman
426747,it,cut,girl,2496,2520,nsubj,PRP,dobj,NNP,12159,cut,girl
426874,obama,is asking,americans,1265,1268,nsubj,NNP,dobj,NNPS,12163,ask,american
426900,politicians,insult,muslims,2147,2178,nsubj,NNS,dobj,NNPS,12163,insult,muslim
426951,who,assaulting,women,409,425,nsubj,WP,dobj,NNS,12165,assault,woman
427023,laws,protect,cops,421,427,nsubj,NNS,dobj,NNS,12167,protect,cop
427048,reform,find,ground,1170,1180,nsubj,NN,dobj,NN,12167,find,grind
427182,that,blocked,immigrants,289,312,nsubj,WDT,dobj,NNS,12170,block,immigrant
427366,trump,denounce,voters,2317,2324,nsubj,NNP,dobj,NNS,12176,denounce,voter
427529,voting body,chooses,winner,1333,1357,nsubj,NN,dobj,NN,12182,choose,winner
427587,he,rape,bitches,101,106,nsubj,PRP,dobj,NNS,12185,rape,bitch
427594,people,don't believe,women,433,452,nsubj,NNS,dobj,NNS,12185,believe,woman
427597,hebrew law,sentenced,victim,529,535,nsubj,NN,dobj,NN,12185,sentence,victim
427604,husband,raped,women,723,727,nsubj,NN,dobj,NNS,12185,rape,woman
427632,we,teach,children,1499,1510,nsubj,PRP,dobj,NNS,12185,teach,child
427635,people,don't trust,women,1602,1606,nsubj,NNS,dobj,NNS,12185,trust,woman
427637,they,don't believe,women,1617,1635,nsubj,PRP,dobj,NNS,12185,believe,woman
427641,he,trust,wife,1699,1721,nsubj,PRP,dobj,NN,12185,trust,wife
427642,men,don't trust,women,1699,1730,nsubj,NNS,dobj,NNS,12185,trust,woman
427753,that,honored,brother,519,545,nsubj,WDT,dobj,NN,12190,honor,brother
427957,founding fathers,would have understood,citizen,1433,1477,nsubj,NNS,dobj,NN,12197,understand,citizen
427976,it,didn't scare,voters,2245,2278,nsubj,PRP,dobj,NNS,12197,scare,voter
428089,academy,ignored,actors,731,736,nsubj,NNP,dobj,NNS,12202,ignore,actor
428140,teachers,train,mentors,863,866,nsubj,NNS,dobj,NNS,12204,train,mentor
428164,who,teaches,students,1370,1392,nsubj,WP,dobj,NNS,12204,teach,student
428173,she,would encourage,students,1516,1539,nsubj,PRP,dobj,NNS,12204,encourage,student
428325,he,asked,god,384,407,nsubj,PRP,dobj,NNP,12214,ask,god
428331,cruz,seized,ground,86,107,nsubj,NNP,dobj,NN,12215,seize,grind
428427,we,elected,president,2179,2195,nsubj,PRP,dobj,NN,12216,elect,president
428430,we,elected,president,2210,2213,nsubj,PRP,dobj,NN,12216,elect,president
428432,we,elected,president,2226,2229,nsubj,PRP,dobj,NN,12216,elect,president
428434,we,elected,president,2239,2242,nsubj,PRP,dobj,NN,12216,elect,president
428593,who,fight,guys,164,181,nsubj,WP,dobj,NNS,12219,fight,guy
428656,that,confusing,americans,2412,2424,nsubj,WDT,dobj,NNPS,12219,confuse,american
428702,payer systems,pay,doctors,501,507,nsubj,NNS,dobj,NNS,12221,pay,doctor
428761,charleston police officer,shot,man,31,43,nsubj,NN,dobj,NN,12224,shoot,man
428775,everyone,supports,police officers,680,685,nsubj,NN,dobj,NNS,12224,support,police officer
428797,clinton,doesn't trust,voters,478,485,nsubj,NNP,dobj,NNS,12225,trust,voter
428841,they,don't trust,voters,1462,1489,nsubj,PRP,dobj,NNS,12225,trust,voter
428875,they,call,brother,548,554,nsubj,PRP,dobj,NN,12226,call,brother
428951,we,betray,allies,797,819,nsubj,PRP,dobj,NNS,12228,betray,ally
428988,one,was hiring,lobbyists,687,699,nsubj,CD,dobj,NNS,12230,hire,lobbyist
429093,bernardino attacks,killed,americans,561,571,nsubj,NNS,dobj,NNPS,12234,kill,american
429124,we,betray,allies,1443,1464,nsubj,PRP,dobj,NNS,12234,betray,ally
429190,someone,considered,hero,133,173,nsubj,NN,dobj,NN,12237,consider,hero
429222,rhetoric,led,man,1169,1204,nsubj,NN,dobj,NN,12237,lead,man
429223,this,inspire,maniac,1277,1287,nsubj,DT,dobj,NN,12237,inspire,maniac
429357,verizon commercial,calls,genius,2002,2022,nsubj,NN,dobj,NN,12241,call,genius
429414,it,'s advising,women,151,172,nsubj,PRP,dobj,NNS,12245,advise,woman
429417,those,should consult,doctors,199,214,nsubj,DT,dobj,NNS,12245,consult,doctor
429658,that,imprisons,journalists,1308,1357,nsubj,WDT,dobj,NNS,12249,imprison,journalist
429772,i,advise,guys,2380,2386,nsubj,PRP,dobj,NNS,12250,advise,guy
429845,they,asked,women,202,204,nsubj,PRP,dobj,NNS,12252,ask,woman
429858,workplace culture,pushes,women,720,730,nsubj,NN,dobj,NNS,12252,push,woman
429996,justice system,punishes,americans,189,201,nsubj,NN,dobj,NNPS,12256,punish,american
430120,he,doesn't trust,voters,2213,2221,nsubj,PRP,dobj,NNS,12259,trust,voter
430442,football teams,must interview,applicants,423,464,nsubj,NNS,dobj,NNS,12269,interview,applicant
430701,lead,attacks,brain,77,94,nsubj,NN,dobj,NN,12278,attack,brain
430813,who,love,bachelor,452,458,nsubj,WP,dobj,NNP,12282,love,bachelor
430817,who,watches,bachelor,645,653,nsubj,WP,dobj,NNP,12282,watch,bachelor
430832,lee,called,wife,620,626,nsubj,NNP,dobj,NN,12283,call,wife
430882,researchers,studied,police officers,423,448,nsubj,NNS,dobj,NNS,12284,study,police officer
430886,researchers,interviewed,college students,514,527,nsubj,NNS,dobj,NNS,12284,interview,college student
431008,iowa men,dislike,women,344,358,nsubj,NNS,dobj,NNS,12286,dislike,woman
431018,men,not favoring,women,707,727,nsubj,NNS,dobj,NNS,12286,favor,woman
431244,that,defied,presidents,2321,2363,nsubj,WDT,dobj,NNS,12292,defy,president
431326,parents,guide,children,45,54,nsubj,NNS,dobj,NNS,12296,guide,child
431372,you,won't like,manager,1251,1284,nsubj,PRP,dobj,NN,12296,like,manager
431373,you,won't like,worker,1251,1293,nsubj,PRP,dobj,NN,12296,like,worker
431399,you,can't approach,boss,1874,1879,nsubj,PRP,dobj,NN,12296,approach,boss
431433,party,should embrace,leader,1095,1144,nsubj,NN,dobj,NN,12297,embrace,leader
431457,mosquito,bites,person,383,388,nsubj,NN,dobj,NN,12298,bite,person
431596,that,engaged,minorities,1333,1369,nsubj,DT,dobj,NNS,12300,engage,minority
431873,which,attracts,voters,390,401,nsubj,WDT,dobj,NNS,12311,attract,voter
432018,who,will never leave,men,676,688,nsubj,WP,dobj,NNS,12314,leave,man
432122,they,can help,leader,3645,3650,nsubj,PRP,dobj,NN,12314,help,leader
432165,trump,hires,americans,4443,4452,nsubj,NNP,dobj,NNPS,12314,hire,american
432442,it,provokes,criminals,565,576,nsubj,PRP,dobj,NNS,12319,provoke,criminal
432734,centers,warning,women,187,199,nsubj,NNPS,dobj,NNS,12327,warn,woman
432743,i,urge,women,569,573,nsubj,PRP,dobj,NNS,12327,urge,woman
432752,cdc,advised,women,903,908,nsubj,NNP,dobj,NNS,12327,advise,woman
432949,researchers,to find,women,327,346,nsubj,NNS,dobj,NNS,12334,find,woman
433180,people,fear,immigrants,671,673,nsubj,NNS,dobj,NNS,12340,fear,immigrant
433229,mayor michael bloomberg,has instructed,aides,0,10,nsubj,NNP,dobj,NNS,12343,instruct,aide
433281,holtzclaw,abused,authority,724,732,nsubj,NNP,dobj,NN,12344,abuse,authority
433286,system,has not protected,women,1065,1076,nsubj,NN,dobj,NNS,12344,protect,woman
433304,it,hurts,neighbors,842,872,nsubj,PRP,dobj,NNS,12345,hurt,neighbor
433324,houston county,tested,children,258,262,nsubj,NNP,dobj,NNS,12346,test,child
433412,he,criticizes,opponents,30,43,nsubj,PRP,dobj,NNS,12348,criticize,opponent
433620,i,asked,psychologists,177,192,nsubj,PRP,dobj,NNS,12352,ask,psychologist
433671,readers,urges,reporters,1532,1558,nsubj,NNS,dobj,NNS,12352,urge,reporter
433677,i,asked,psychologists,0,5,nsubj,PRP,dobj,NNS,12353,ask,psychologist
433696,writers,interview,scientists,886,894,nsubj,NNS,dobj,NNS,12353,interview,scientist
433780,you,'re studying,college students,3781,3786,nsubj,PRP,dobj,NNS,12353,study,college student
433782,psychology studies,use,college students,3849,3855,nsubj,NNS,dobj,NNS,12353,use,college student
434002,opposition,has disappointed,commentators,2252,2274,nsubj,NN,dobj,NNS,12355,disappoint,commentator
434210,williams,asked,mayor,194,199,nsubj,NNP,dobj,NN,12364,ask,mayor
434235,pollsters,asked,americans,643,651,nsubj,NNS,dobj,NNPS,12365,ask,american
434237,scientists,asked,americans,643,651,conj,NNS,dobj,NNPS,12365,ask,american
434336,el salvador,asked,women,38,42,nsubj,NNP,dobj,NNS,12366,ask,woman
434348,jamaica,has asked,women,218,223,nsubj,NNP,dobj,NNS,12366,ask,woman
434487,what,should scare,conservatives,867,888,nsubj,WP,dobj,NNS,12369,scare,conservative
434647,we,consider,pests,236,262,nsubj,PRP,dobj,NNS,12375,consider,pest
434682,that,forced,woman,684,716,nsubj,WDT,dobj,NN,12376,force,woman
434687,that,forced,doctors,767,811,nsubj,WDT,dobj,NNS,12376,force,doctor
434881,democrats,are hiring,president,2193,2220,nsubj,NNPS,dobj,NN,12380,hire,president
434887,barbara bush,endorse,son,155,174,nsubj,NNP,dobj,NN,12381,endorse,son
435118,he,hated,feminists,192,220,nsubj,PRP,dobj,NNS,12388,hate,feminist
435142,wage,would guard,men,1141,1161,nsubj,NN,dobj,NNS,12389,guard,man
435386,he,respects,women,1057,1063,nsubj,PRP,dobj,NNS,12398,respect,woman
435651,that,will protect,americans,149,187,nsubj,WDT,dobj,NNPS,12404,protect,american
435661,you,can capture,american,408,419,nsubj,PRP,dobj,NNP,12404,capture,american
435668,student group,called,followers,620,634,nsubj,NN,dobj,NNPS,12404,call,follower
435782,stereotypes,are protecting,patients,138,147,nsubj,NNS,dobj,NNS,12406,protect,patient
435787,that,hit,americans,306,317,nsubj,WDT,dobj,NNPS,12406,hit,american
435976,alpha,pays,executives,258,261,nsubj,NN,dobj,NNS,12413,pay,executive
436032,he,would ban,muslims,69,92,nsubj,PRP,dobj,NNPS,12414,ban,muslim
436125,rules,might discourage,citizens,348,366,nsubj,NNS,dobj,NNS,12417,discourage,citizen
436127,he,doesn't trust,women,381,424,nsubj,PRP,dobj,NNS,12417,trust,woman
436136,rep. annie kuether,called,colleagues,682,717,nsubj,NNP,dobj,NNS,12417,call,colleague
436398,centers,is warning,women,765,776,nsubj,NNPS,dobj,NNS,12426,warn,woman
436400,government,is encouraging,women,825,841,nsubj,NN,dobj,NNS,12426,encourage,woman
436453,baghdadi,has directed,muslims,130,138,nsubj,NNP,dobj,NNPS,12428,direct,muslim
436471,they,execute,captive,564,573,nsubj,PRP,dobj,NN,12428,execute,captive
436750,people,hate,politicians,798,801,nsubj,NNS,dobj,NNS,12438,hate,politician
436754,they,hate,politicians,868,876,nsubj,PRP,dobj,NNS,12438,hate,politician
436835,dilemma,leaves,presidents,981,986,nsubj,NN,dobj,NNS,12440,leave,president
437097,that,assist,students,1995,2006,nsubj,WDT,dobj,NNS,12446,assist,student
437187,who,freed,slaves,315,332,nsubj,WP,dobj,NNS,12448,free,slave
437253,you,don’t use,politician,713,764,nsubj,PRP,dobj,NN,12449,use,politician
437255,you,called,women,786,789,nsubj,PRP,dobj,NNS,12449,call,woman
437397,michael caine,advised,actors,270,274,nsubj,NNP,dobj,NNS,12452,advise,actor
437503,cdc,has warned,women,1691,1705,nsubj,NNP,dobj,NNS,12453,warn,woman
437572,who,pushed,women,409,433,nsubj,WP,dobj,NNS,12456,push,woman
437592,you,need,friend,1103,1107,nsubj,PRP,dobj,NN,12456,need,friend
437644,they,called,men,2217,2234,nsubj,PRP,dobj,NNS,12456,call,man
437652,she,shamed,reporter,2357,2375,nsubj,PRP,dobj,NN,12456,shame,reporter
437745,they,defied,authority,186,206,nsubj,PRP,dobj,NN,12461,defy,authority
437857,cops,warned,suspects,286,304,nsubj,NNS,dobj,NNS,12464,warn,suspect
437860,researchers,studied,police officers,435,460,nsubj,NNS,dobj,NNS,12464,study,police officer
437864,researchers,interviewed,college students,525,538,nsubj,NNS,dobj,NNS,12464,interview,college student
437942,he,treats,women,1993,2005,nsubj,PRP,dobj,NNS,12465,treat,woman
